微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
K0ZRiwMfZ,"转发理由:我火速发到朋友圈  
原始用户: 橘子港·
转发内容: 肖战斗罗大陆太TM燃了！请演员都给我打起来 （余生请多打点唐三太帅了）#肖战斗罗大陆# ｜#肖战唐三打戏#  . 橘子港·的微博视频  ",,无,无,False,无,无,2021-02-08 17:17,肖战顺顺利利,18,175,3
K0ZQhCyI9,"转发理由:反正蛮叼的就是了，特效是直接能吸引指南观众的点哎。  
原始用户: 唐三bot
转发内容: #斗罗大陆电视剧特效# 来自投稿小破站刷到的路人特效师关于对斗罗特效的评价，分析了一些细节有点小骄傲  原图 ",,无,http://wx4.sinaimg.cn/large/007Fuql8ly1gng7o38jndj30u01uoted.jpg,False,无,无,2021-02-08 17:15,肖战顺顺利利,28,25,3
K0ZNYzhGc,"转发理由:新花絮！  
原始用户: 电视剧斗罗大陆
转发内容: 【魂力buff】#电视剧斗罗大陆##电视剧斗罗大陆花絮# 三五兄妹的片场快乐碎片再放送🧩唱唱跳跳、打打闹闹、相爱相杀好开心！小陆也好想加入啊劳逸结合，工作不累哦 @X玖少年团肖战DAYTOY @吴宣仪_Betty《斗罗大陆》幕后花絮：三五兄妹的片场快乐日常  ",,无,无,False,无,无,2021-02-08 17:09,肖战顺顺利利,8,15,0
K0ZKFcmHS,"转发理由:帅啊啊啊啊啊啊啊//@扫烟囱的少年:好燃啊//@唐三bot: 吹爆这段打戏！踩点好爽  
原始用户: PeachyZan
转发内容: #肖战斗罗大陆# BGM：HELLO打戏 燃向 快剪[加油] PeachyZan的微博视频  ",,无,无,False,无,无,2021-02-08 17:01,肖战顺顺利利,22,66,4
K0ZHE9yd3,"转发理由:我是忍了又忍，有些话说太透就是骂人了，剧版很好。（路人不管，粉丝跟着踩你是脑子坏掉了//@姐姐追剧中:剧版的各种优秀之处目前已经展示无遗了，如果还看不出来的话，不是理智，是失了智  
原始用户: 我弟名叫莱因哈特
转发内容: 我一般不说这么扫兴的话，而且这两天我看得很开心。但既然要说就说透吧。动画每集约20分钟左右，剧每集约40分钟左右。动画第三集结束告别父亲前往诺丁学院，耗时约57分钟。剧集第二集开头告别父亲前往诺丁学院，耗时约45分钟。动画第十集中半段抵达玫瑰酒店进入史莱克剧情，耗时约200分钟。剧集第七集中半段抵达玫瑰酒店进入史莱克剧情，耗时约260分钟。在相对集中的时间线里，剧集较之动画还丰满了以下部分：√  唐三和父亲的感情线√  与大师的信任建立   √  第二魂环鬼藤获得√  诺丁城哔哔机事件（制造矛盾并协助填坑）总体来说，人物性格丰满度  ↑剧情丰满度  ↑烧脑悬疑部分  √逻辑硬伤  ×相比熟悉的升级打怪模式，电视剧作品对角色与剧情的完成度的要求更高，所以建议最好别拿心里预设的一些东西来硬套。每一种艺术形式都值得尊重，观众观看时互相援引举证，也是为了丰富这个世界，能更好的去体会和发掘，而不是强行给自己套上一个模板，然后就连正常的差异化特质都不被允许。所以至少拜托粉丝打住吧，多发掘有趣的才是正理。                     ",,无,无,False,无,无,2021-02-08 16:53,肖战顺顺利利,168,84,38
K0ZCrw4Kv,#唐三用昊天锤保护小舞#｜#斗罗大陆# 大家伙儿注意了！唐三要开挂了！  [组图共2张] 原图 ,,"http://ww4.sinaimg.cn/large/006IJc3Dly1gng7u5ofxog30l90g6hdx.gif,http://ww3.sinaimg.cn/large/006IJc3Dly1gng7u4xgz1g30qo0f0npk.gif",无,True,无,无,2021-02-08 16:41,肖战顺顺利利,211,22,20
K0ZBjcCm0,"转发理由:加热  
原始用户: 你该美丽中带着刺
转发内容: #肖战唐三打戏##唐三用昊天锤保护小舞# 从开头的紫极魔瞳三杀，到结束战斗衣摆扬起拳拳到肉，唐三的打戏超级飒爽利落！哪怕不开昊天锤依然能把你打趴下#肖战斗罗大陆# 唐三打戏 可归弋的微博视频  ",,无,无,False,无,无,2021-02-08 16:38,肖战顺顺利利,13,104,2
K0Zy56svO,"转发理由:好帅！//@xfz-美好事物爱好者:太帅了！#肖战斗罗大陆#  
原始用户: 蜜桃少女染
转发内容: #肖战斗罗大陆# xz #唐三用昊天锤保护小舞# 友友们！！！三哥这个镜头！！！帅到炸裂啊  [组图共2张] 原图 ",,无,"http://ww1.sinaimg.cn/large/9dd6c1d8ly1gng70qlvjhg215o0ngx6x.gif,http://ww4.sinaimg.cn/large/9dd6c1d8ly1gng70qw565j20u01cge82.jpg",False,无,无,2021-02-08 16:30,肖战顺顺利利,17,25,1
K0ZnRAlTr,"转发理由:三歌抡锤子了！这段戏好帅啊！  
原始用户: 你该美丽中带着刺
转发内容: #唐三用昊天锤保护小舞# #肖战唐三打戏# “如果隐忍是失去，这战，就算是死，我也要替我妹讨回公道！”只有两魂环的唐三，咬着牙爬起，召唤出昊天锤怒战七魂环魂圣不动明王甩锤的瞬间 太爽了！！！#电视剧斗罗大陆# 燃爆！唐三出昊天锤大战七魂环魂圣  ",,无,无,False,无,无,2021-02-08 16:05,肖战顺顺利利,15,44,7
K0ZeOqXlM,"转发理由:哈哈哈哈哈哈哈哈哈//@半糖小兔:我在办公室打鸣哈哈哈哈哈！！！  
原始用户: 莱辛
转发内容: #兰世贤和玉品如#  #斗罗大陆是喜剧吧# #逗罗大陆# #斗罗大陆有多好笑# #斗罗大陆是逗罗大陆# 用《回家的诱惑》BGM打开苑长和大师的重逢场景 莱辛的微博视频  ",,无,无,False,无,无,2021-02-08 15:42,肖战顺顺利利,9,273,3
K0ZdvajVQ,"转发理由:看肖战演戏就踏马极致享受！  
原始用户: HemiaSweet
转发内容: 撕扯 #肖战唐三#  [组图共3张] 原图 ",,无,"http://ww2.sinaimg.cn/large/684eb29aly1gng5y4qxz3g20v90kunq3.gif,http://ww2.sinaimg.cn/large/684eb29aly1gng5y69cg7j22t9500x6u.jpg,http://ww4.sinaimg.cn/large/684eb29aly1gng5xxqqqaj21em2i0qv5.jpg",False,无,无,2021-02-08 15:39,肖战顺顺利利,40,30,1
K0ZcSdlXv,"转发理由:唐三！揍我！  
原始用户: 溺水小刀片
转发内容: 我艹这里好bking好拽！！！！我原地蹦起105米高也要喊一句唐三你最帅！！！！！！#肖战唐三# xz#肖战斗罗大陆#  原图 ",,无,http://wx4.sinaimg.cn/large/0068kDDqly1gng1stce8cg30qo0k01l7.gif,False,无,无,2021-02-08 15:38,肖战顺顺利利,33,21,0
K0ZbYAGDp,"转发理由:欧思客：唐三，你很有天分，跟我学戏剧吧！  
原始用户: 新浪电视
转发内容: #唐三专业影评人# #唐三说反派做坏事没有理由的吗# 《斗罗大陆》唐三@X玖少年团肖战DAYTOY 、小舞@吴宣仪_Betty  跟欧思客@Liurn刘润南 聊天，沉迷于艺术创作的欧思客问唐三他写的剧本怎么样，结果唐三一针见血、说反派做坏事没有理由的吗……哈哈哈唐三你是专业影评人吧？别做魂师了做影评人好啦浪里追剧的微博视频                     ",,无,无,False,无,无,2021-02-08 15:35,肖战顺顺利利,14,34,0
K0Z9r89rj,"转发理由:三哥打我！  
原始用户: 江喃而已
转发内容: #肖战唐三# xz#肖战斗罗大陆# 我 唐三 打人贼疼#唐三用昊天锤保护小舞# #肖战唐三打戏#  江喃而已的微博视频  ",,无,无,False,无,无,2021-02-08 15:29,肖战顺顺利利,21,24,4
K0Z7Mh6jU,"转发理由:我只是个剧粉，虽然我刚看完了14本书，我也只是个剧粉，而且我觉得改编得特好，谢谢。（请少点关于书的讨论，多点关于剧的讨论  
原始用户: 锦鲤不水逆
转发内容: 再回头说一句吧，如果我是普通观众，我只在乎剧情好不好看，特效厉害不，演员演技能不能看进去（最低要求），服装、实景、原声在我看来是看剧的基础，但能表现好当然可以加分。其他的所谓还原不还原，逻辑怎么改，跟我没关系但是如果整天讨论改编、怎么和书不同，怎么和书相同，为什么不同，哪里有一点同有一点不同等等，我也是会被劝退的。因为先入为主就觉得要有书的基础，这些逻辑没意思，看不懂，太麻烦，吵来吵去，算了（统统心理活动不会发任何东西自己跑掉）其实好多好玩的梗，例如让我觉得剧很搞笑，特效很牛，昨晚半夜的脑洞（管他是不是我可以看看真的假的有没有这么6，围绕剧情能让人看懂逻辑的脑洞大开很好，我安利了好几个朋友都是要养肥了看，支持子）…包括爽、燃、炸，很多人讨论的一段剧情都会加分。你要当加分项还是减分项？我认真反思了，明天起减少对书剧相关的讨论，认真研究剧本身。放在我眼前的是什么就是什么，每天都被带跑节奏，那不是我追剧人应该考虑的。我只看剧，只和我感兴趣的同好群体讨论，其他群体自己存在自己玩，跟我没关系。              原图                     ",,无,http://wx3.sinaimg.cn/large/6b629cecgy1gndwb7vdicg20a00a0gnp.gif,False,无,无,2021-02-08 15:25,肖战顺顺利利,129,38,26
K0Z6FuuaV,"转发理由:哈哈哈哈哈哈哈我也这么认为//@今天发工资了么:强烈怀疑王倦是在借他们的嘴吐槽现实  
原始用户: 新剧不能停
转发内容: #欧思客壁咚唐三# 三哥评价欧思客的剧本“里面的反派很奇怪，好像做坏事都没有什么理由”，一语指出问题所在，拥有编剧梦的欧思客表示拥有一个能认真品读自己剧本的人太不容易了，激动不已把三哥“壁咚”了，小欧同学冷静点呀！  新剧不能停的微博视频  ",,无,无,False,无,无,2021-02-08 15:22,肖战顺顺利利,24,36,1
K0Z2Ds0il,#斗罗大陆剧版[超话]# 我很喜欢欧思客，搞笑担当，能看出来他一开始对自己的武魂感到自卑，才说要去追求艺术梦想，后面应该会帮他找回信心，让他认为自己是重要的，是被团队需要的。马红俊的线也有意思，倦大这是在建立一个个有血有肉的人物，是我喜欢的风格。前七集铺垫增强唐三“我要变强”的驱动力，第八集开始起飞，越来越有领导风范，跟赵无极那一段戏超级帅。从陌生人到能把后背放心交给队友的关系，七怪还有一段路要走哇。话说，欧思客是倦大本体吗？[亲亲] 唐三带我躺赢的微博视频                                 ,,无,无,True,无,无,2021-02-08 15:12,斗罗大陆剧版超话,462,18,49
K0YOA1Bmd,"转发理由:期待了  
原始用户: 半糖小兔
转发内容: #史兰客进入夜火村#细思极吊……马红俊这条线改得真大胆！！“邪火”，被赋予了全新的定义。原来它可以不是淫念色欲，而且仇恨之火。假如这村子里所有的人都是魂师，所有的人都是鸡武魂，而马红俊一家是其中的异类，由于武魂过于强大（或者说“邪恶”）又不懂得控制，不仅行为诡异，而且需要靠药物来维持普通人的形态，因此被视为异类。如果他的家破人亡是村民所为，他就可以决心开始新的生活；如果夜火村的案子破了，就能追根溯源到凤凰武魂的家族传承之谜，从而帮助马红俊觉醒真正的凤凰武魂，将这股顶级和霸道的力量运用到更加合理的地方。那史兰客于马红俊说是有“再造之恩”也不为过，马红俊加入七怪就变得无比合情合理有理有据。好家伙，这就是真正的“群像”吧…………（以上全是我猜的。）#电视剧斗罗大陆# 史兰客七怪进入夜火村，迎来首次试炼                      ",,无,无,False,无,无,2021-02-08 14:38,肖战顺顺利利,8,11,1
K0YHIw0BS,"转发理由:笑死了哈哈哈哈哈哈//@明年的今日就是你的稽日:欧思客的武魂是王倦  
原始用户: 迷失东京清晨
转发内容: 多好啊，多具有教育意义的玄幻片啊！  [组图共3张] 原图 ",,无,"http://ww4.sinaimg.cn/large/0072XoLZly1gng2n79f1ej316o21maqo.jpg,http://ww1.sinaimg.cn/large/0072XoLZly1gng2n7otguj316o10naia.jpg,http://ww4.sinaimg.cn/large/0072XoLZly1gng2n8178mj316o20s1ca.jpg",False,无,无,2021-02-08 14:21,肖战顺顺利利,47,74,2
K0YG12Nes,"转发理由:来啦  
原始用户: 肖战网宣官微
转发内容: #2020饭制大赏# 独一无二的会员专属无机型小尾巴奖励上线啦！小飞侠快来和小伙伴们一起领取佩戴专属于你的爱豆小尾巴吧！http://t.cn/A65IF7H4  原图 ",,无,http://wx4.sinaimg.cn/large/e6e53908ly4gng3i35ehrj208o04vt8t.jpg,False,无,无,2021-02-08 14:17,肖战顺顺利利,5,17,1
K0YCnB4vf,"转发理由:这段我可以舔八百遍  
原始用户: 北向故里
转发内容: #唐三用昊天锤保护小舞# | #肖战唐三打戏# 唐三为救小舞打不动明王片段 换上破茧的BGM观看 适配度极高简直太爽了#唐三 斗罗拽哥# 北向故里的微博视频  ",,无,无,False,无,无,2021-02-08 14:08,无,23,10,0
K0YhA7Tyk,"转发理由:哈哈哈哈哈//@藤椒柠檬鲸:哈哈哈哈怎么回事啊哈哈哈哈//@一菜二白:哈哈哈哈哈哈哈迫不及待冲向你，拿小拳拳捶你胸口，大坏蛋，你死哪里去了  
原始用户: 磕颜日志
转发内容: 笑死我了笑死我了笑死我了笑死我了笑死我了！！！！！！神之bgm！183男团首次会晤感人！#斗罗大陆# 磕颜日志的微博视频  ",,无,无,False,无,无,2021-02-08 13:16,无,23,56,5
K0YcU9F73,欧思客不会是倦大本体吧  ,,无,无,True,无,无,2021-02-08 13:05,无,47,1,10
K0Y8D8xcc,"转发理由:尼玛笑死我了………  
原始用户: 电视剧斗罗大陆
转发内容: 【逗罗大陆】#电视剧斗罗大陆# 好消息！好消息！史兰客学苑招生啦！金魂币不够，实力能算数！来不了吃亏，来不了上当，前途无量，快乐无忧，我们史兰客学苑欢迎每个天赋异禀的小怪物！想报名的小怪物快给小陆留言吧好消息！史兰客学苑招生啦！  ",,无,无,False,无,无,2021-02-08 12:54,无,26,25,6
K0Y7KsoyS,"转发理由:这段帅死我了！！  
原始用户: -下午我在旧居烧信
转发内容: 唐三这一幕帅得我想死 -那个下午我在旧居烧信的微博视频  ",,无,无,False,无,无,2021-02-08 12:52,无,14,12,0
K0XYitE3j,"转发理由:转发微博  
原始用户: 肖战影音会官微
转发内容: #肖战斗罗大陆# 抖🎵相关【肖战工作室】更新视频！看我唐家乱披风锤法！看斗罗去咯！@X玖少年团肖战DAYTOY #肖战唐三# 🔨+  原图 ",,无,http://wx4.sinaimg.cn/large/006g88m9ly1gng01sjjkcj31ac1oob29.jpg,False,无,无,2021-02-08 12:29,无,4,6,0
K0XV9r2YV,"转发理由:昊爹太帅了！！！！  
原始用户: 钟镇涛
转发内容: 昊天锤为爱出世[中國贊] #斗罗大陆武魂觉醒海报# #电视剧斗罗大陆#  原图 ",,无,http://wx3.sinaimg.cn/large/667f7273gy1gnfxu89vxjj20u019agx3.jpg,False,无,无,2021-02-08 12:21,无,46,60,5
K0XTeojnq,"转发理由:已经在看了！！！  
原始用户: 央视频
转发内容: #唐三战胜曼陀罗蛇#【央视频APP正在热播 #斗罗大陆#第4集精彩抢先看】唐三战胜曼陀罗蛇，却陷入昏迷……每天中午12点，#央视频#APP全网首更#电视剧斗罗大陆#，第四集正在播出！前排就坐戳→http://t.cn/A65ko7Yw  #肖战[超话]# #吴宣仪[超话]#  央视频的微博视频  ",,无,无,False,无,无,2021-02-08 12:16,无,19,18,1
K0XQqmKgG,"转发理由://@子皿姑娘_meng:数据拦路虎又来了  
原始用户: 1005号肥虾饲养部
转发内容: #肖战斗罗大陆# xz#肖战唐三# 友友们 工作室 dy  原图 ",,无,http://wx1.sinaimg.cn/large/005CBpauly1gnfzyif9f8j30u01t0tcx.jpg,False,无,无,2021-02-08 12:10,无,6,7,0
K0XPvDFbH,【直播】《斗罗大陆》第4集-和252.8万人一起看，直播链接： http://t.cn/A65mOYTO  ,,无,无,True,无,无,2021-02-08 12:07,无,5,0,4
K0XJMtWSp,倒计时  ,,无,无,True,无,无,2021-02-08 11:53,无,4,0,8
K0XFTkvUw,"转发理由:啥是kp啥是能激发讨论欲的评论我相信都很清楚吧，如果不会，就别去了，建议让其他人去评。//@热量自测中:带图占地方太大了，不好讨论  
原始用户: 心碎却着迷
转发内容: 正经剧宣博，建议粉丝不要带图评论了，kp意味太浓了，正常观众不会给你贴个美图在评论区的剧情片段就正常讨论剧情，片花就夸特效夸细节，海报就夸海报等等因为你不知道哪条微博会上热搜热门，就尽量正常评论就好  ",,无,无,False,无,无,2021-02-08 11:44,无,17,23,1
K0XBTneUM,"转发理由:斗罗大陆魂兽图鉴更新！  
原始用户: 电视剧斗罗大陆
转发内容: #斗罗大陆魂兽# 图鉴再更新！今日存档的是三哥床底下的“祖传”魂兽鬼藤！因为蕴藏着三哥妈妈的爱，小陆看它总觉得“眉清目秀”小怪物们觉得咋样呢#电视剧斗罗大陆#  原图 ",,无,http://wx4.sinaimg.cn/large/007vJaBCly1gnfuglch6bj30sl1pv4qp.jpg,False,无,无,2021-02-08 11:34,无,9,15,1
K0XvGlFVb,"转发理由:来  
原始用户: 你该美丽中带着刺
转发内容: 陆人集合，开播之前痘印团建一波百万赞呗！这条原赞数高，更容易达到，而且内容非常棒！速去痘印！！！（必须看完再点，不然会被限流）  原图 ",,无,http://wx3.sinaimg.cn/large/007aIu3Uly1gnfyg33jzfj30ku112426.jpg,False,无,无,2021-02-08 11:18,无,9,42,1
K0XhAyhp6,"转发理由:帅裂苍穹  
原始用户: 半糖小兔
转发内容: 震惊！肖战是真的把唐三这个角色吃透了……无需动作，单看硬照表情的表现力和故事感，几乎就是唐三上身了。眉眼飞扬凌厉笃定 嘴角下颌略微用力 将天才少年的雄心和至强巅峰的野心展露无余……每块肌肉、每条神经都在精准传达那11个字——「人 间 何 处 ，不 过 少 年 抬 眼 间！」#电视剧斗罗大陆# 🔨#唐三 斗罗拽哥#         [组图共2张]      原图                     ",,无,"http://ww3.sinaimg.cn/large/721084f2ly1gnfwxug8ltj209v0d6abz.jpg,http://ww1.sinaimg.cn/large/721084f2ly1gnfwxvkb3nj20u019aaq1.jpg",False,无,无,2021-02-08 10:44,无,21,5,0
K0X6bc9rI,"转发理由:不懂怎么安利的来康康//@修与读灯:夹带私货型炫富方式🈶  
原始用户: 一个润唇膏
转发内容: 大家除了网上，身边的宣传还是不太够，除了多多挖掘有意思的梗，多产出，晒宠物。还要多向亲戚朋友同事推荐呀。我搜集了几张图供大家参考，就是这种【看似分享生活，其实暗戳戳等着别人来问你追的什么剧】［图源logo，如侵删］  [组图共16张] 原图 ",,无,"http://ww1.sinaimg.cn/large/73cb8d1fly1gnfxgqeuryj23342bcnpd.jpg,http://ww2.sinaimg.cn/large/73cb8d1fly1gnfb3bxhu8j20u0140n2p.jpg,http://ww3.sinaimg.cn/large/73cb8d1fly1gnfxgp3x64j20w60tvgp1.jpg,http://ww3.sinaimg.cn/large/73cb8d1fly1gnfb48krutj22dc35s7k7.jpg,http://ww3.sinaimg.cn/large/73cb8d1fly1gnfbda1u6nj20u01qcaj7.jpg,http://ww4.sinaimg.cn/large/73cb8d1fly1gnfb3bn74dj21400u0wjp.jpg,http://ww3.sinaimg.cn/large/73cb8d1fly1gnerelcad9j20u01jw491.jpg,http://ww2.sinaimg.cn/large/73cb8d1fly1gnereiwjykj20u01qcwlx.jpg,http://ww1.sinaimg.cn/large/73cb8d1fly1gnerek0bd0j20u01qc4al.jpg,http://ww3.sinaimg.cn/large/73cb8d1fly1gneremdnp0j21400u042l.jpg,http://ww4.sinaimg.cn/large/73cb8d1fly1gnerenpkc3j20qo0kdq6b.jpg,http://ww4.sinaimg.cn/large/73cb8d1fly1gnfb3a00pnj20u0140whl.jpg,http://ww1.sinaimg.cn/large/73cb8d1fly1gnerepjxm5j20u0140q8p.jpg,http://ww1.sinaimg.cn/large/73cb8d1fly1gnfz467zmmj23342bc1dd.jpg,http://ww4.sinaimg.cn/large/73cb8d1fly1gnfz46vkrjj22tc240n7j.jpg,http://ww2.sinaimg.cn/large/73cb8d1fly1gnfz47jg9cj20v90kfq5b.jpg",False,无,无,2021-02-08 10:16,无,22,14,4
