label	text_a
肖战	今晚20：00,CCTV-1，期待经典传唱人传唱文化之声CCTV经典咏流传的秒拍视频
肖战	没了我没了三哥好帅啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊眼泪不争气的从嘴角流下来
肖战斗罗大陆	xz感谢你的光芒如此耀眼，穿越浩瀚星辰，照亮了我的平淡岁月东莞显示地图
肖战	hello，我也等你好久了，宝贝
肖战	春暖花开山河无恙人间皆好所有美好都如期而至❤️我的小愿望实现了大家都要好好的照顾自己，努力的的生活哦！我们一定会在最美好的时间相见
肖战最好的你	xz【指路回，不回主超～链接～多担】始于颜值，敬于才华，合于性格，久于善良，终于人品。这就是喜欢你的原因，我们一直都会谨言慎行，期待演员肖战的电视剧和歌手肖战的歌曲！肖战余生请多指教狼殿下肖战
晚安	日常20个兔兔，谢谢，要回捞的我明早回，虾妹晚安，啾咪～（俺再顺便打个广告我首页置顶有抽奖，我太糊了，要是不嫌弃符合条件转转啊）
肖战正能量艺人	丨肖战的圣诞红穿搭，他真的超适合红色，红色毛衣温柔极致，治愈系笑容暖意融融，显的好温暖
肖战	我裂开！宝子们，花三十秒做一下寻权！！不耽误看剧的朋友们xz
肖战余生请多指教	转发理由:认真生活，好好学习//:守望相助，多一份力量！原始用户:人民日报转发内容:【速扩！】人民日报全媒体行动，征集新型冠状病毒肺炎求助者信息！如果你身边有确诊、疑似、密切接触者以及无法排除的发热者，请点击填写信息，我们将尽力提供帮助。守望相助，抗击疫情！！
肖战斗罗大陆	丨肖战斗罗大陆肖战余生请多指教时间很短，天涯很远，今后的一山一水，一朝一夕，只想与你安静地走完~肖战
肖战余生请多指教	xz看一组数据对比……各平台带大名，大名❗正能量偶像肖战肖战优秀艺人
肖战	快去工作室dy！！新的快乐来了
狼殿下肖战	xz肖战，愿你此去遍走长街短巷，且歌且行不曾匆忙愿你所遇随时有人分享，好友长伴永不散场愿你念念不忘都有回响，收获总能如愿以偿愿你历经人间世事无常，归来仍是少年模样陪伴和热爱可抵岁月漫长～肖战我喜欢你狼殿下肖战
肖战	xz这些充满故事感的剪影🎬是被光与影眷顾的人一个剪影就能让人怦然心动的男人，他的名字叫肖战
肖战最好的你	xz重温三十三旁白，感触颇深，好吧，我就是想战战了，求
苏战	《我见皇叔多妩媚》｜第十六章｜“这江山从来都是北堂家的，何来造反一说，只是皇上病了，有些事情，臣可以代劳。”他有些生气，拉着她强行要给她处理伤口，北堂玥不肯任他拿捏，红着眼去跟他拼命，被他反手制住。“阿玥，我耐心有限，你怎么和我闹都没关系，切不可再伤了自己。”“忘了和你说，今晚这一出，也有你冰云哥哥的推波助澜。”【更新合集】我见皇叔多妩媚肖战北堂墨染古言
肖战余生请多指教	转发理由://@清茶与酒DAYTOY:xz原始用户:肖战华中粉丝会转发内容:xz果粒嚼劲饮料甜谧红色蓝色都是欢喜樱花像爱情蜜桃是心情握手中饮一口要配上你的笑容才更开心细咬颗粒什么都甜不过你图源:见水印
肖战	"有点点""晕车""的🙈🙈"
肖战	满树繁华你是心之所向夜空璀璨你是不灭的星光是我日复一日的美梦
肖战	xz宝子们，还有半个小时！观剧：中午12点锁定CCTV81.电视机2.手机下载央视频，登录并绑定手机号，预约斗罗大陆，12点看央八直播（算实时收视）3.电脑也要用央视频（看图一）下载雷电模拟器，在其中下载央视频，也要登录，最好也绑定手机号。最好都打开[牛哞哞]多宣传，让更多人看剧
肖战斗罗大陆	xz宝贝六一快乐呀
肖战斗罗大陆	快开始了
肖战斗罗大陆	11点的今天还是周一俺们爆爆罗真滴牛逼
肖战	最近彻底没有楼中楼的原因…上周v榜把不听劝的楼中楼全部删除拉黑了！然后它估计就惯性不能楼我了…好友也不行除非是博主本人…其他人都楼不上我…一时竟不知是该开心还是伤心了我反正收不到任何互动了
狼殿下肖战	xz肖战正能量艺人，肖战粉丝热心做公益，肖战演技好，肖战唱歌棒，肖战颜值高，肖战暖心，肖战人品好，肖战有礼貌，肖战工作努力，肖战非常敬业，肖战尊敬前辈，肖战绅士风度，肖战三观正，愿肖战越来越好
肖战斗罗大陆	｜随手一截怎么有这么好看的人啊
肖战斗罗大陆	xz早上好，我来要兔兔啦～
肖战	xz跨界破界闯世界，你可以[加油][加油][加油]肖战优秀
肖战	"今日生活小结~今天是个好日子🎉见了想见的人~约了想约的小吃~十八线小城市的小鹿茶打卡成功~疫情解封后可自由出行又去献血啦~叮~肖画家上线~给我们放新""物料""啦~"
肖战	转发理由://@1005号虾虾能量客栈:怀抱初心，回馈挚爱原始用户:ROSEONLY诺誓转发内容:3.14白色情人节，又称为“返情人节”，指的是如果在情人节（2月14日）收到对方的礼物，那么在这一天就以相同的心意回馈，诠释彼此均心系对方，想要执手一生的纯净心意。ROSEONLY臻选源自厄瓜多尔的初心玫瑰，精心打造「白色情人节特别款花桶」，于线下精品店开启预售，等你为爱浪漫回馈。点击图片查询精品店地址↓
肖战	林深时见鹿，海蓝时见鲸，梦想时见你[心]希望你可以永远笑的开心.wearemadetolove~xz
肖战我喜欢你	最好的日子，无非是你在闹，我在笑，如此温暖过一生
肖战	图是我搬运的，但是事实确实是这样。最近妖魔鬼怪太多了，希望大家不要被pua，他该说的真的反反复复都说了。剩下的不该说的，不能说的，黑子在逼他说，但是粉丝不能被洗脑。请大家多疼他一下吧，不会哭的孩子真的没糖吃。
肖战斗罗大陆	丨7月的最后一天，看到了新鲜的肖战，没有遗憾了！就让我们摆脱所有的不快乐，和肖战一起成为更好的自己，加油[加油][加油][加油]
肖战公益一路有你	xz虾虾们千万别走错了哦，图一才是我们家公益倡导的官方店铺，图三是错误示范，我滑轨🥺🥺
肖战唐三	xz宝贝们，见扩见顶📣📣📣不要忘记寻权和超话！！看到我这条微博的立马花十秒钟做一下寻权，今天还没有求兔兔的赶紧求兔兔！！积分攒着周一投！以后超话jf也不能偷懒了，人家下周想直接拿超话周榜呢，赞比只要第一名！！
肖战	xz晒个单，麻辣火锅鸳鸯火锅镜子和拜年立牌我都有啦！！没抢到体验馆呜呜呜！
肖战	宝贝们，抽三十秒来做一下寻权哦！！❗️❗️宝子们，晚上吃完饭来做一下寻权哦送花了吗？送花链接签到了吗？盖楼了吗？做完了继续【弹幕】和【评论】xz
肖战	xz转评赞[作揖]糖保矛矛白菜刀卿卿星河皮皮北向
肖战	我流下猪泪今天也要好吗
肖战顾魏	友友们是不是很多人不知道他发抖了！！赞太少了！！！扫码进扫码进扫码进扫码进！xz
肖战	呜呜呜，我永远喜欢我的小兔
肖战	分享的@绿洲动态:不聚集、不扎堆；戴口罩、勤洗手；好习惯、...绿洲
肖战1005生日快乐	肖战好帅肖战好帅我觉得肖战好帅肖战又高又帅肖战唱歌好听肖战作品好看期待肖战余生请多指教期待肖战顾魏期待肖战斗罗大陆期待肖战唐三理智支持肖战代言理智支持肖战影视综艺肖战天天开心（🐑号）。xz
肖战	哈哈哈哈哈太可爱了我也服
肖战	前十名肖哥一个人占了仨还是1.2.6.就是这么厉害٩(๑ᵒ̴̶̷͈᷄ᗨᵒ̴̶̷͈᷅)و
肖战	转发理由:恭喜@缪缪DAYTOY1名用户获得【水哥pb】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：微博抽奖平台原始用户:5秒樱速转发内容:来看图，条件在图一，一直以来我都严重lllb，消息来源都靠我关注的人，所以送大家一个小礼物，仅限我关注的人(意思就是我是你的粉丝就可以参与)，参与之前先看看我有没有关注你哈，点点子不少于52张(不够的开奖之前买到这个数也可以)抽奖详情
肖战	用开小灶的水煮牛肉的汤泡饭~好好吃饭
晚安	养个耗，求个兔兔如果外边风太大，就早早回虾塘潜水，晚安，虾仔。
肖战余生请多指教	xz可能我还小，没能阅遍江河百川，可你于我，已经是万丈风景里最壮丽的青山。
肖战	肖战主演的电影诛仙在CCTV6播出！播出10分钟全国网收视第一，15分钟酷云收视第一，最高峰值破2！！小凡小凡！注定不凡！！
肖战	原来世界上真的有这样的人可以把歌画出来可以把想念画出来
肖战斗罗大陆	肖战余生请多指教肖战斗罗大陆夜空中最亮的星能否听清那仰望的人心底的孤独和叹息夜空中最亮的星能否记起曾与我同行消失在风里的身影我祈祷拥有一颗透明的心灵和会流泪的眼睛给我再去相信的勇气越过谎言去拥抱你肖战余生请多指教肖战斗罗大陆
肖战	转发理由:俺的崽，乖兔兔原始用户:椰味兔子糕转发内容:555感谢水印上的那位朋友，我终于看到了，老师的回复也好宠哦是吃两颗温泉蛋的那次吗？真的好可爱
肖战	再长的路，一步步也能走完；再短的路，不迈开双脚也无法到达。还在咬牙坚持的你，请不要泄气。你的日积月累，早晚会成为别人的望尘莫及。
肖战余生请多指教	|“我觉得每个人心中都住着一个少年，这与年龄、经历无关，我愿意保持一颗少年的心，保持对世界和生活的热爱与好奇”———肖战
肖战	"今天过节的""爸爸们""就是要整整齐齐的我""老公""~我""公公""~我爸爸~节日快乐!🥳都要健健康康~顺顺利利的哦~爱你们呦🙆🏻♀️"
肖战顾魏	xl太严重了要很多很多兔兔xz肖战春晚斗罗大陆肖战
肖战	来互助啊1V1~
肖战	xz太🐮了蹲个1005e
肖战	阿羡的最后一条微博，以后会越来越好的！一定！
肖战余生请多指教	xz肖战正能量艺人，肖战带领粉丝热心做公益，肖战演技好，肖战唱歌棒，肖战颜值高，肖战很暖心，肖战人品好，肖战有礼貌，肖战工作努力，肖战非常敬业，肖战尊敬前辈，肖战绅士风度，肖战三观正，肖战引领粉丝越来越优秀，肖战是根正苗红的好艺人！我喜欢肖战！
肖战	努力奔跑，奔向前程
肖战余生请多指教	丨萌战嘟嘴系列合集肖战的嘟嘴暴击，这是什么绝世小可爱啊，虾宝宝们，肖氏嘟嘴你学废了吗
肖战	转发理由:费加罗我蹲!//@肖战工作室:光影交错，棱角多变。原始用户:MadameFigaro中文版转发内容:在身上有一种成熟的少年感，这种感觉兼具时间带来的智慧，与对赤子之心的勇敢守护，同时拥有着最质朴有力的精神内核。关于当下、关于过去、关于未来~@MadameFigaro中文版对话之后，发现他的笃定和自信都靠最朴质的方式建立，过好每一天、走好每一步、做好每一件事。他目标清晰，永远向前。更多精彩内容请关注10月20号的《MadameFigaro》杂志和官方微信：MadameFigaro单刊杂志目前继续在售……购买链接请戳预售：MadameFIGARO世界2019年10月下/肖战封面单刊摄影|@于聪YuCong造型|@闵塔鲨化妆|@张哲纶ONTIME发型|@張凡BON
肖战	宝子们，用网页版腾讯看我们斗罗的时候，随手顶一顶呗！！网页版哈！！xz
肖战斗罗大陆	XZ今日积分贴求[兔子]，指路回
晚安	高考加油[加油]晚安肖先生
肖战最好的你	xz§∩﹏∩╭︿︿╮╭─☆─★─☆─★─☆─╮╰──╯|🌈❤爱你的第XZ天❤🌈│╰○○╯╰─★─☆─★─☆─★─╯✨愿你所去之地皆有阳光✨愿你将遇之人皆为良善✨愿你所得皆所期，所失亦无碍───────♥ʟᴏᴠᴇ💌ʏᴏᴜ♥────────
肖战平安喜乐	"环游整个星系我找不到比你更亮的""星星""💫xz"
肖战	是我们的肖学长啊晓月风「肖」肃·君子「战」如竹
肖战1005生日快乐	转发理由://@肖战影音会官微:感谢@开小灶官方微博的生日祝福。无论何时，大家都要记得好好吃饭哦～祝生日快乐，平安顺利！原始用户:开小灶官方微博转发内容:生日快乐一起关心柴米油盐，演绎人生滋味，我们在初雪相见，转眼已有三季啦。很有幸能在这个混乱的2020与你并肩而行，呐，快许个愿，一起吃蛋糕
肖战	别睡啊，再坚持一会儿❗❗❗
肖战	转发理由:越来越好//:最好的淇哥！我以后也要更好的站在你面前歌唱！原始用户:舒淇转发内容:莫名的心中有點傲嬌你笑我也笑滿足[鮮花]
肖战余生请多指教	肖战肖战[思考]你红裤衩快掉了❗❗❗赶紧出来，很想你的……
早安	早安
肖战余生请多指教	XZ顾医生“我不担心她红杏出墙，她懒得爬墙，她就喜欢在院子里晒太阳”，顾医生快来呀，再不来，你老婆爬墙了
肖战斗罗大陆	xz第二了，动一动踢踢踢踢踢踢每天都要踢踢踢踢积分暂时存着周一抛
肖战	永不下线的爱❤️
每日一善	❤️少年兴，则国兴，少年强，则国强。我们要适应时代发展的要求，正确认识祖国的历史和现实，增强爱国的情感和振兴祖国的责任感，树立民族自尊心与自信心；弘扬伟大的中华民族精神，高举爱国主义旗帜，锐意进取，自强不息，艰苦奋斗，顽强拼搏，真正把爱国之志变成报国之行。
